Longitude,Latitude,depth_m, 14.May.15, 19.May.15, 22.May.15, 29.May.15, 5.Jun.15, 11.Jun.15, 17.Jun.15, 18.Jun.15, 19.Jun.15, 26.Jun.15, 27.Jun.15, 2.Jul.15, 10.Jul.15, 16.Jul.15, 24.Jul.15, 30.Jul.15, 7.Aug.15, 14.Aug.15, 20.Aug.15, 28.Aug.15, 3.Sep.15, 10.Sep.15, 16.Sep.15, 24.Sep.15, 1.Oct.15, 8.Oct.15, 15.Oct.15, 23.Oct.15, 30.Oct.15, 5.Nov.15, 12.Nov.15, 19.Nov.15, 1.Dec.15
-9434480,4777140,3.31,47.9476,51.8667,18.8935,50.9293,53.5539,55.3661,60.3308,49.1879,61.1973,39.6218,10.7474,63.2798,44.4571,65.8556,76.6774,81.7404,69.2138,92.8415,52.6446,99.8026,122.9042,75.9127,136.3967,187.1574,66.3702,95.3197,100.3094,99.8003,59.7428,69.2433,26.5472,41.9646,27.8631
-9434460,4777140,3.36,47.5316,51.4248,19.0498,51.0597,54.1065,55.1234,60.2945,49.3056,61.6171,40.4458,11.1414,63.1538,44.7232,65.7514,76.8545,81.6416,69.2196,92.9265,52.5031,99.8835,122.7524,76.0520,135.5991,186.7625,66.7717,95.5965,99.4649,99.4722,59.3632,69.1322,26.2682,41.8099,27.8638
-9434440,4777140,3.41,47.0989,50.9644,19.2128,51.1960,54.6807,54.8692,60.2567,49.4283,62.0558,41.3053,11.5520,63.0240,45.0007,65.6443,77.0395,81.5388,69.2256,93.0148,52.3564,99.9686,122.5978,76.1980,134.7712,186.3554,67.1904,95.8862,98.5860,99.1308,58.9688,69.0167,25.9772,41.6496,27.8645
-9434420,4777140,3.46,46.6552,50.4912,19.3807,51.3366,55.2683,54.6056,60.2177,49.5551,62.5086,42.1904,11.9743,62.8928,45.2867,65.5362,77.2302,81.4330,69.2318,93.1047,52.2062,100.0569,122.4436,76.3491,133.9237,185.9419,67.6217,96.1858,97.6833,98.7799,58.5647,68.8981,25.6776,41.4857,27.8653
-9434400,4777140,3.52,46.2064,50.0113,19.5516,51.4800,55.8610,54.3352,60.1779,49.6844,62.9702,43.0904,12.4034,62.7623,45.5777,65.4291,77.4241,81.3255,69.2385,93.1947,52.0546,100.1472,122.2921,76.5039,133.0675,185.5273,68.0604,96.4917,96.7680,98.4236,58.1564,68.7777,25.3728,41.3203,27.8661
-9434380,4777140,3.57,45.7585,49.5305,19.7235,51.6242,56.4509,54.0608,60.1378,49.8151,63.4350,43.9943,12.8341,62.6344,45.8703,65.3242,77.6186,81.2173,69.2458,93.2833,51.9031,100.2379,122.1453,76.6606,132.2127,185.1162,68.5014,96.8005,95.8509,98.0657,57.7490,68.6569,25.0666,41.1555,27.8670
-9434360,4777140,3.62,45.3170,49.0549,19.8944,51.7676,57.0304,53.7855,60.0977,49.9456,63.8973,44.8909,13.2614,62.5106,46.1611,65.2228,77.8109,81.1094,69.2539,93.3690,51.7534,100.3275,122.0043,76.8174,131.3687,184.7123,68.9395,97.1083,94.9426,97.7102,57.3472,68.5369,24.7625,40.9932,27.8681
-9434340,4777140,3.67,44.8871,48.5899,20.0623,51.9082,57.5929,53.5124,60.0582,50.0748,64.3515,45.7698,13.6805,62.3921,46.4469,65.1258,77.9985,81.0028,69.2629,93.4507,51.6069,100.4145,121.8694,76.9723,130.5438,184.3183,69.3699,97.4113,94.0528,97.3606,56.9555,68.4187,24.4643,40.8347,27.8694
-9434320,4777140,3.72,44.4734,48.1406,20.2256,52.0445,58.1325,53.2445,60.0196,50.2015,64.7923,46.6212,14.0873,62.2798,46.7246,65.0337,78.1789,80.8984,69.2731,93.5273,51.4646,100.4971,121.7405,77.1236,129.7449,183.9358,69.7880,97.7059,93.1901,97.0200,56.5776,68.3034,24.1749,40.6815,27.8710
-9434300,4777140,3.77,44.0799,47.7112,20.3825,52.1748,58.6440,52.9846,59.9822,50.3245,65.2148,47.4365,14.4780,62.1740,46.9916,64.9468,78.3499,80.7969,69.2848,93.5978,51.3274,100.5736,121.6166,77.2696,128.9774,183.5656,70.1899,97.9887,92.3617,96.6911,56.2167,68.1917,23.8974,40.5345,27.8729
-9434280,4777140,3.82,43.7097,47.3055,20.5319,52.2979,59.1237,52.7351,59.9463,50.4431,65.6149,48.2083,14.8496,62.0749,47.2458,64.8650,78.5093,80.6987,69.2982,93.6613,51.1959,100.6426,121.4965,77.4088,128.2454,183.2071,70.5723,98.2567,91.5736,96.3757,55.8751,68.0841,23.6340,40.3944,27.8752
-9434260,4777140,3.86,43.3655,46.9264,20.6726,52.4124,59.5685,52.4983,59.9123,50.5565,65.9890,48.9305,15.1997,61.9825,47.4852,64.7881,78.6554,80.6041,69.3136,93.7174,51.0703,100.7025,121.3782,77.5399,127.5511,182.8593,70.9325,98.5074,90.8299,96.0754,55.5546,67.9810,23.3869,40.2616,27.8781
-9434240,4777140,3.90,43.0488,46.5759,20.8039,52.5176,59.9765,52.2757,59.8802,50.6644,66.3344,49.5988,15.5267,61.8965,47.7087,64.7156,78.7869,80.5132,69.3313,93.7654,50.9507,100.7520,121.2599,77.6619,126.8955,182.5203,71.2687,98.7387,90.1335,95.7910,55.2562,67.8824,23.1573,40.1361,27.8815
-9434220,4777140,3.94,42.7608,46.2553,20.9254,52.6128,60.3466,52.0686,59.8501,50.7665,66.6489,50.2099,15.8295,61.8163,47.9153,64.6469,78.9025,80.4262,69.3516,93.8051,50.8369,100.7900,121.1394,77.7740,126.2784,182.1876,71.5796,98.9491,89.4858,95.5227,54.9804,67.7885,22.9463,40.0179,27.8855
-9434200,4777140,3.98,42.5018,45.9654,21.0366,52.6974,60.6786,51.8776,59.8221,50.8628,66.9312,50.7621,16.1077,61.7414,48.1048,64.5815,79.0015,80.3426,69.3748,93.8362,50.7286,100.8154,121.0144,77.8757,125.6984,181.8584,71.8647,99.1375,88.8868,95.2705,54.7271,67.6989,22.7545,39.9065,27.8902
-9434180,4777140,4.01,42.2719,45.7061,21.1377,52.7713,60.9727,51.7033,59.7962,50.9533,67.1808,51.2549,16.3616,61.6710,48.2770,64.5185,79.0833,80.2624,69.4012,93.8585,50.6251,100.8275,120.8828,77.9667,125.1534,181.5298,72.1239,99.3034,88.3358,95.0336,54.4957,67.6135,22.5818,39.8015,27.8957
-9434160,4777140,4.05,42.0704,45.4770,21.2289,52.8343,61.2300,51.5454,59.7723,51.0384,67.3975,51.6888,16.5917,61.6045,48.4322,64.4573,79.1477,80.1851,69.4310,93.8720,50.5260,100.8256,120.7427,78.0470,124.6404,181.1986,72.3578,99.4465,87.8307,94.8111,54.2853,67.5316,22.4280,39.7024,27.9021
-9434140,4777140,4.08,41.8964,45.2772,21.3103,52.8866,61.4517,51.4037,59.7503,51.1185,67.5819,52.0652,16.7991,61.5412,48.5712,64.3972,79.1947,80.1102,69.4646,93.8767,50.4306,100.8093,120.5922,78.1167,124.1562,180.8619,72.5672,99.5671,87.3692,94.6020,54.0947,67.4529,22.2927,39.6083,27.9093
-9434120,4777140,4.10,41.7487,45.1053,21.3826,52.9285,61.6395,51.2775,59.7302,51.1940,67.7350,52.3864,16.9851,61.4804,48.6947,64.3375,79.2245,80.0373,69.5021,93.8728,50.3381,100.7785,120.4300,78.1762,123.6974,180.5168,72.7534,99.6657,86.9481,94.4047,53.9225,67.3768,22.1749,39.5187,27.9175
-9434100,4777140,4.13,41.6259,44.9598,21.4463,52.9603,61.7952,51.1659,59.7116,51.2655,67.8579,52.6551,17.1510,61.4214,48.8037,64.2778,79.2374,79.9658,69.5437,93.8603,50.2478,100.7330,120.2547,78.2259,123.2601,180.1609,72.9180,99.7431,86.5641,94.2178,53.7672,67.3027,22.0738,39.4327,27.9267
-9434080,4777140,4.16,41.5264,44.8391,21.5019,52.9825,61.9210,51.0679,59.6946,51.3335,67.9524,52.8743,17.2986,61.3638,48.8992,64.2174,79.2340,79.8953,69.5895,93.8394,50.1592,100.6730,120.0655,78.2663,122.8410,179.7917,73.0625,99.8004,86.2136,94.0399,53.6273,67.2301,21.9883,39.3498,27.9368
-9434060,4777140,4.18,41.4487,44.7414,21.5503,52.9957,62.0189,50.9822,59.6789,51.3986,68.0201,53.0476,17.4296,61.3071,48.9826,64.1561,79.2149,79.8252,69.6396,93.8103,50.0715,100.5986,119.8617,78.2981,122.4364,179.4076,73.1886,99.8386,85.8930,93.8694,53.5012,67.1585,21.9171,39.2691,27.9479
-9434040,4777140,4.20,41.3909,44.6646,21.5920,53.0004,62.0909,50.9077,59.6644,51.4615,68.0629,53.1786,17.5456,61.2509,49.0549,64.0935,79.1808,79.7552,69.6942,93.7733,49.9843,100.5103,119.6432,78.3221,122.0433,179.0069,73.2982,99.8591,85.5988,93.7048,53.3873,67.0873,21.8590,39.1902,27.9600
-9434020,4777140,4.22,41.3516,44.6071,21.6278,52.9972,62.1390,50.8431,59.6509,51.5226,68.0829,53.2708,17.6483,61.1948,49.1175,64.0292,79.1325,79.6847,69.7531,93.7285,49.8970,100.4085,119.4097,78.3388,121.6587,178.5886,73.3931,99.8632,85.3274,93.5449,53.2842,67.0162,21.8128,39.1125,27.9730
-9434000,4777140,4.25,41.3289,44.5668,21.6583,52.9868,62.1654,50.7871,59.6382,51.5826,68.0821,53.3278,17.7394,61.1386,49.1714,63.9633,79.0708,79.6134,69.8164,93.6763,49.8092,100.2938,119.1616,78.3490,121.2799,178.1519,73.4749,99.8522,85.0757,93.3883,53.1904,66.9446,21.7773,39.0355,27.9870
-9433980,4777140,4.27,41.3215,44.5420,21.6841,52.9699,62.1719,50.7386,59.6262,51.6419,68.0624,53.3533,17.8205,61.0821,49.2178,63.8955,78.9967,79.5410,69.8839,93.6170,49.7205,100.1668,118.8993,78.3535,120.9049,177.6965,73.5453,99.8275,84.8407,93.2340,53.1047,66.8722,21.7513,38.9588,28.0019
-9433960,4777140,4.29,41.3276,44.5310,21.7059,52.9470,62.1603,50.6962,59.6148,51.7010,68.0257,53.3506,17.8928,61.0252,49.2578,63.8258,78.9109,79.4673,69.9556,93.5508,49.6308,100.0282,118.6235,78.3530,120.5316,177.2223,73.6059,99.7904,84.6195,93.0809,53.0260,66.7988,21.7337,38.8821,28.0176
-9433940,4777140,4.31,41.3460,44.5321,21.7242,52.9187,62.1324,50.6590,59.6038,51.7602,67.9740,53.3229,17.9578,60.9677,49.2924,63.7542,78.8144,79.3920,70.0312,93.4780,49.5397,99.8789,118.3349,78.3481,120.1585,176.7295,73.6581,99.7422,84.4099,92.9283,52.9530,66.7240,21.7234,38.8051,28.0341
-9433920,4777140,4.33,41.3753,44.5439,21.7395,52.8858,62.0896,50.6260,59.5932,51.8200,67.9091,53.2734,18.0166,60.9097,49.3224,63.6808,78.7080,79.3151,70.1105,93.3991,49.4473,99.7195,118.0347,78.3394,119.7843,176.2187,73.7032,99.6841,84.2095,92.7753,52.8849,66.6478,21.7195,38.7276,28.0513
-9433900,4777140,4.35,41.4141,44.5648,21.7522,52.8486,62.0335,50.5961,59.5828,51.8806,67.8326,53.2047,18.0704,60.8511,49.3488,63.6057,78.5927,79.2363,70.1934,93.3142,49.3535,99.5511,117.7238,78.3277,119.4083,175.6907,73.7424,99.6172,84.0165,92.6216,52.8207,66.5699,21.7211,38.6494,28.0691
-9433880,4777140,4.37,41.4614,44.5937,21.7628,52.8078,61.9655,50.5686,59.5727,51.9422,67.7462,53.1196,18.1200,60.7919,49.3723,63.5289,78.4692,79.1557,70.2795,93.2239,49.2581,99.3743,117.4034,78.3135,119.0297,175.1464,73.7768,99.5428,83.8294,92.4665,52.7598,66.4903,21.7272,38.5706,28.0875
-9433860,4777140,4.39,41.5160,44.6292,21.7716,52.7639,61.8868,50.5427,59.5626,52.0051,67.6512,53.0204,18.1663,60.7322,49.3936,63.4505,78.3383,79.0732,70.3685,93.1283,49.1614,99.1901,117.0747,78.2972,118.6481,174.5869,73.8073,99.4617,83.6466,92.3099,52.7015,66.4090,21.7373,38.4911,28.1063
-9434920,4777160,3.00,48.7527,53.8781,17.6924,49.8924,53.6871,58.9377,60.6987,47.8481,57.6290,34.2797,8.2706,61.9780,42.4160,64.6739,75.7978,82.6139,68.7277,93.6056,53.0478,99.3140,120.4274,74.1463,138.3802,186.4843,63.4182,92.5209,104.4862,102.0376,60.4781,69.9909,28.4725,42.1495,27.7738
-9434900,4777160,2.99,49.0523,54.0634,17.6831,49.8903,53.1503,58.7554,60.6908,47.8892,57.6473,34.1202,8.1820,62.2506,42.3990,64.9125,75.7364,82.6095,68.7755,93.4401,53.1385,99.3001,120.8693,74.2191,138.9202,186.9568,63.3780,92.5854,104.8099,102.0952,60.7552,70.0127,28.5137,42.2775,27.7828
-9434880,4777160,2.98,49.3384,54.2405,17.6741,49.8883,52.6375,58.5814,60.6832,47.9282,57.6646,33.9677,8.0970,62.5112,42.3826,65.1406,75.6779,82.6055,68.8209,93.2820,53.2255,99.2874,121.2924,74.2886,139.4374,187.4095,63.3393,92.6470,105.1201,102.1508,61.0202,70.0338,28.5533,42.4001,27.7915
-9434860,4777160,2.97,49.6087,54.4073,17.6658,49.8868,52.1526,58.4162,60.6760,47.9654,57.6821,33.8249,8.0171,62.7580,42.3675,65.3567,75.6231,82.6017,68.8637,93.1326,53.3079,99.2759,121.6939,74.3548,139.9270,187.8391,63.3033,92.7060,105.4129,102.2032,61.2707,70.0537,28.5902,42.5162,27.7996
-9434840,4777160,2.96,49.8605,54.5619,17.6587,49.8861,51.7000,58.2597,60.6691,48.0008,57.7008,33.6950,7.9439,62.9893,42.3546,65.5594,75.5727,82.5978,68.9038,92.9927,53.3849,99.2658,122.0710,74.4177,140.3838,188.2417,63.2715,92.7629,105.6842,102.2511,61.5043,70.0720,28.6236,42.6246,27.8071
-9434820,4777160,2.95,50.0910,54.7016,17.6535,49.8866,51.2837,58.1120,60.6624,48.0347,57.7221,33.5815,7.8792,63.2036,42.3450,65.7472,75.5275,82.5934,68.9410,92.8635,53.4554,99.2575,122.4212,74.4776,140.8024,188.6137,63.2453,92.8185,105.9294,102.2931,61.7184,70.0881,28.6521,42.7242,27.8142
-9434800,4777160,2.95,50.2975,54.8242,17.6509,49.8890,50.9081,57.9727,60.6557,48.0675,57.7475,33.4885,7.8251,63.3991,42.3398,65.9187,75.4885,82.5881,68.9752,92.7457,53.5184,99.2511,122.7418,74.5346,141.1772,188.9512,63.2268,92.8735,106.1438,102.3273,61.9104,70.1015,28.6745,42.8139,27.8206
-9434780,4777160,2.94,50.4771,54.9270,17.6515,49.8937,50.5774,57.8411,60.6489,48.0997,57.7791,33.4202,7.7836,63.5745,42.3403,66.0726,75.4565,82.5813,69.0064,92.6402,53.5731,99.2469,123.0307,74.5892,141.5025,189.2506,63.2178,92.9290,106.3221,102.3519,62.0775,70.1115,28.6894,42.8925,27.8265
-9434760,4777160,2.94,50.6269,55.0071,17.6564,49.9015,50.2956,57.7164,60.6418,48.1318,57.8187,33.3813,7.7571,63.7284,42.3481,66.2079,75.4325,82.5725,69.0346,92.5479,53.6182,99.2453,123.2856,74.6421,141.7725,189.5082,63.2208,92.9863,106.4591,102.3651,62.2170,70.1174,28.6951,42.9588,27.8317
-9434740,4777160,2.94,50.7442,55.0619,17.6663,49.9131,50.0667,57.5974,60.6342,48.1645,57.8689,33.3767,7.7481,63.8597,42.3646,66.3235,75.4176,82.5609,69.0598,92.4692,53.6528,99.2466,123.5048,74.6938,141.9815,189.7206,63.2380,93.0469,106.5491,102.3645,62.3264,70.1185,28.6901,43.0116,27.8365
-9434720,4777160,2.94,50.8263,55.0885,17.6824,49.9292,49.8943,57.4827,60.6259,48.1987,57.9321,33.4116,7.7591,63.9674,42.3917,66.4186,75.4128,82.5461,69.0822,92.4048,53.6758,99.2511,123.6870,74.7452,142.1241,189.8847,63.2721,93.1124,106.5867,102.3481,62.4031,70.1139,28.6725,43.0498,27.8406
-9434700,4777160,2.94,50.8707,55.0842,17.7056,49.9506,49.7815,57.3704,60.6166,48.2350,58.0110,33.4912,7.7926,64.0509,42.4309,66.4926,75.4191,82.5272,69.1018,92.3551,53.6864,99.2593,123.8311,74.7973,142.1950,189.9979,63.3256,93.1845,106.5664,102.3137,62.4448,70.1030,28.6406,43.0726,27.8442
-9434680,4777160,2.95,50.8752,55.0464,17.7369,49.9783,49.7311,57.2588,60.6061,48.2745,58.1084,33.6206,7.8512,64.1096,42.4842,66.5452,75.4374,82.5035,69.1188,92.3202,53.6837,99.2715,123.9367,74.8510,142.1897,190.0580,63.4011,93.2653,106.4831,102.2590,62.4494,70.0850,28.5926,43.0789,27.8474
-9434660,4777160,2.96,50.8379,54.9727,17.7774,50.0130,49.7451,57.1456,60.5941,48.3179,58.2271,33.8047,7.9372,64.1436,42.5531,66.5764,75.4689,82.4743,69.1335,92.3003,53.6670,99.2881,124.0040,74.9076,142.1042,190.0636,63.5013,93.3565,106.3320,102.1820,62.4151,70.0591,28.5268,43.0682,27.8501
-9434640,4777160,2.98,50.7574,54.8611,17.8280,50.0556,49.8250,57.0286,60.5803,48.3664,58.3696,34.0481,8.0527,64.1532,42.6393,66.5863,75.5141,82.4390,69.1460,92.2951,53.6357,99.3097,124.0336,74.9681,141.9357,190.0138,63.6285,93.4604,106.1090,102.0808,62.3407,70.0248,28.4416,43.0400,27.8523
-9434620,4777160,3.00,50.6328,54.7100,17.8895,50.1067,49.9712,56.9056,60.5644,48.4206,58.5386,34.3546,8.1995,64.1388,42.7442,66.5757,75.5740,82.3971,69.1567,92.3044,53.5896,99.3365,124.0268,75.0337,141.6823,189.9088,63.7846,93.5786,105.8111,101.9539,62.2253,69.9816,28.3356,42.9939,27.8542
-9434600,4777160,3.02,50.4640,54.5183,17.9627,50.1670,50.1832,56.7744,60.5464,48.4814,58.7361,34.7273,8.3790,64.1016,42.8689,66.5454,75.6490,82.3479,69.1658,92.3277,53.5283,99.3689,123.9857,75.1055,141.3435,189.7498,63.9715,93.7129,105.4361,101.8002,62.0689,69.9289,28.2077,42.9301,27.8558
-9434580,4777160,3.04,50.2512,54.2858,18.0479,50.2370,50.4595,56.6328,60.5260,48.5494,58.9638,35.1680,8.5919,64.0430,43.0143,66.4967,75.7394,82.2913,69.1736,92.3641,53.4523,99.4073,123.9129,75.1845,140.9204,189.5386,64.1902,93.8648,104.9833,101.6188,61.8718,69.8668,28.0573,42.8490,27.8571
-9434560,4777160,3.08,49.9960,54.0127,18.1456,50.3169,50.7973,56.4792,60.5030,48.6251,59.2228,35.6774,8.8383,63.9646,43.1809,66.4311,75.8452,82.2270,69.1804,92.4128,53.3618,99.4518,123.8115,75.2715,140.4153,189.2785,64.4413,94.0354,104.4535,101.4098,61.6355,69.7951,27.8840,42.7511,27.8582
-9434540,4777160,3.11,49.7002,53.7005,18.2555,50.4069,51.1928,56.3119,60.4775,48.7089,59.5134,36.2546,9.1178,63.8687,43.3684,66.3506,75.9661,82.1551,69.1865,92.4725,53.2576,99.5026,123.6851,75.3672,139.8327,188.9733,64.7245,94.2253,103.8491,101.1735,61.3619,69.7140,27.6881,42.6374,27.8592
-9434520,4777160,3.15,49.3670,53.3511,18.3774,50.5066,51.6410,56.1302,60.4494,48.8007,59.8351,36.8971,9.4288,63.7575,43.5764,66.2571,76.1015,82.0757,69.1921,92.5420,53.1408,99.5596,123.5378,75.4718,139.1784,188.6280,65.0388,94.4347,103.1741,100.9112,61.0538,69.6241,27.4703,42.5094,27.8600
-9434500,4777160,3.19,48.9999,52.9676,18.5106,50.6157,52.1360,55.9335,60.4188,48.9004,60.1867,37.6007,9.7692,63.6337,43.8036,66.1530,76.2504,81.9893,69.1975,92.6198,53.0126,99.6226,123.3737,75.5854,138.4597,188.2481,65.3824,94.6630,102.4343,100.6246,60.7149,69.5259,27.2319,42.3686,27.8608
-9434480,4777160,3.24,48.6036,52.5539,18.6541,50.7335,52.6707,55.7220,60.3859,49.0076,60.5658,38.3595,10.1360,63.4999,44.0485,66.0407,76.4114,81.8965,69.2029,92.7043,52.8747,99.6911,123.1972,75.7077,137.6856,187.8398,65.7526,94.9092,101.6372,100.3162,60.3494,69.4203,26.9750,42.2169,27.8615
-9434460,4777160,3.29,48.1832,52.1145,18.8067,50.8589,53.2374,55.4965,60.3509,49.1215,60.9694,39.1662,10.5256,63.3590,44.3087,65.9225,76.5829,81.7981,69.2085,92.7938,52.7287,99.7646,123.0124,75.8382,136.8660,187.4096,66.1460,95.1715,100.7915,99.9890,59.9620,69.3084,26.7019,42.0564,27.8622
-9434440,4777160,3.34,47.7443,51.6548,18.9667,50.9906,53.8280,55.2583,60.3141,49.2411,61.3935,40.0119,10.9336,63.2136,44.5816,65.8006,76.7628,81.6951,69.2145,92.8867,52.5766,99.8422,122.8234,75.9758,136.0115,186.9638,66.5585,95.4477,99.9071,99.6466,59.5579,69.1914,26.4156,41.8893,27.8630
-9434420,4777160,3.39,47.2928,51.1804,19.1325,51.1272,54.4339,55.0093,60.2759,49.3655,61.8336,40.8869,11.3553,63.0663,44.8643,65.6774,76.9488,81.5884,69.2210,92.9812,52.4203,99.9230,122.6336,76.1193,135.1332,186.5089,66.9855,95.7349,98.9948,99.2928,59.1425,69.0706,26.1193,41.7178,27.8638
-9434400,4777160,3.44,46.8347,50.6974,19.3020,51.2671,55.0467,54.7518,60.2367,49.4934,62.2844,41.7805,11.7857,62.9194,45.1533,65.5548,77.1386,81.4793,69.2283,93.0757,52.2616,100.0057,122.4460,76.2673,134.2422,186.0505,67.4220,96.0300,98.0656,98.9317,58.7213,68.9474,25.8165,41.5441,27.8648
-9434380,4777160,3.50,46.3761,50.2117,19.4733,51.4085,55.6581,54.4886,60.1970,49.6233,62.7406,42.6817,12.2196,62.7751,45.4454,65.4344,77.3295,81.3688,69.2364,93.1687,52.1025,100.0890,122.2628,76.4181,133.3492,185.5939,67.8629,96.3294,97.1308,98.5672,58.2995,68.8230,25.5109,41.3704,27.8660
-9434360,4777160,3.55,45.9227,49.7294,19.6445,51.5497,56.2605,54.2226,60.1571,49.7540,63.1966,43.5796,12.6521,62.6349,45.7371,65.3176,77.5189,81.2581,69.2456,93.2588,51.9446,100.1714,122.0856,76.5699,132.4640,185.1433,68.3030,96.6294,96.2010,98.2033,57.8821,68.6988,25.2062,41.1986,27.8674
-9434340,4777160,3.60,45.4796,49.2559,19.8135,51.6889,56.8468,53.9567,60.1174,49.8842,63.6467,44.4637,13.0783,62.5004,46.0252,65.2054,77.7043,81.1480,69.2560,93.3447,51.7894,100.2516,121.9153,76.7209,131.5954,184.7020,68.7375,96.9263,95.2861,97.8437,57.4737,68.5759,24.9058,41.0303,27.8690
-9434320,4777160,3.65,45.0518,48.7964,19.9786,51.8244,57.4111,53.6940,60.0785,50.0125,64.0859,45.3242,13.4939,62.3723,46.3066,65.0986,77.8833,81.0397,69.2678,93.4252,51.6380,100.3278,121.7521,76.8693,130.7508,184.2723,69.1616,97.2167,94.3952,97.4916,57.0782,68.4554,24.6129,40.8670,27.8709
-9434300,4777160,3.70,44.6431,48.3553,20.1382,51.9547,57.9480,53.4373,60.0406,50.1380,64.5093,46.1524,13.8951,62.2515,46.5787,64.9975,78.0537,80.9337,69.2812,93.4994,51.4916,100.3985,121.5954,77.0135,129.9361,183.8552,69.5716,97.4971,93.5358,97.1498,56.6989,68.3381,24.3306,40.7096,27.8732
-9434280,4777160,3.75,44.2568,47.9364,20.2910,52.0785,58.4537,53.1890,60.0040,50.2598,64.9127,46.9407,14.2787,62.1380,46.8391,64.9022,78.2133,80.8306,69.2963,93.5667,51.3506,100.4624,121.4442,77.1520,129.1559,183.4510,69.9638,97.7645,92.7139,96.8205,56.3383,68.2245,24.0612,40.5591,27.8759
-9434260,4777160,3.80,43.8957,47.5426,20.4358,52.1945,58.9249,52.9513,59.9691,50.3770,65.2923,47.6830,14.6422,62.0320,47.0860,64.8125,78.3606,80.7309,69.3135,93.6262,51.2156,100.5180,121.2971,77.2835,128.4129,183.0591,70.3355,98.0164,91.9344,96.5052,55.9984,68.1152,23.8068,40.4159,27.8791
-9434240,4777160,3.84,43.5614,47.1762,20.5718,52.3019,59.3596,52.7261,59.9359,50.4892,65.6454,48.3746,14.9837,61.9331,47.3180,64.7281,78.4941,80.6347,69.3329,93.6777,51.0866,100.5641,121.1522,77.4068,127.7087,182.6779,70.6847,98.2507,91.2005,96.2052,55.6802,68.0103,23.5690,40.2802,27.8828
-9434220,4777160,3.88,43.2552,46.8386,20.6985,52.3998,59.7566,52.5147,59.9046,50.5961,65.9698,49.0119,15.3022,61.8410,47.5341,64.6483,78.6126,80.5422,69.3548,93.7207,50.9636,100.5995,121.0077,77.5212,127.0435,182.3056,71.0099,98.4657,90.5138,95.9208,55.3845,67.9099,23.3487,40.1519,27.8872
-9434200,4777160,3.92,42.9777,46.5307,20.8155,52.4879,60.1156,52.3180,59.8753,50.6974,66.2641,49.5931,15.5969,61.7549,47.7337,64.5727,78.7154,80.4532,69.3795,93.7552,50.8463,100.6234,120.8613,77.6260,126.4164,181.9395,71.3105,98.6603,89.8751,95.6521,55.1113,67.8139,23.1467,40.0309,27.8921
-9434180,4777160,3.96,42.7287,46.2526,20.9227,52.5658,60.4367,52.1365,59.8480,50.7934,66.5272,50.1171,15.8679,61.6744,47.9168,64.5005,78.8019,80.3675,69.4071,93.7809,50.7344,100.6350,120.7111,77.7210,125.8255,181.5770,71.5861,98.8337,89.2837,95.3986,54.8601,67.7221,22.9631,39.9165,27.8978
-9434160,4777160,3.99,42.5079,46.0040,21.0202,52.6334,60.7208,51.9704,59.8226,50.8840,66.7592,50.5842,16.1157,61.5985,48.0835,64.4309,78.8718,80.2848,69.4379,93.7979,50.6271,100.6337,120.5552,77.8059,125.2684,181.2152,71.8371,98.9857,88.7382,95.1598,54.6302,67.6341,22.7979,39.8085,27.9043
-9434140,4777160,4.03,42.3143,45.7842,21.1083,52.6908,60.9691,51.8196,59.7991,50.9697,66.9602,50.9956,16.3409,61.5267,48.2343,64.3633,78.9251,80.2048,69.4721,93.8062,50.5241,100.6191,120.3918,77.8809,124.7421,180.8514,72.0641,99.1162,88.2365,94.9345,54.4204,67.5494,22.6506,39.7060,27.9115
-9434120,4777160,4.06,42.1471,45.5920,21.1874,52.7382,61.1833,51.6835,59.7773,51.0508,67.1309,51.3529,16.5448,61.4583,48.3699,64.2971,78.9618,80.1270,69.5100,93.8059,50.4245,100.5909,120.2193,77.9461,124.2434,180.4826,72.2684,99.2258,87.7758,94.7216,54.2295,67.4677,22.5205,39.6084,27.9196
-9434100,4777160,4.09,42.0047,45.4260,21.2579,52.7759,61.3651,51.5614,59.7573,51.1278,67.2726,51.6586,16.7287,61.3925,48.4911,64.2316,78.9824,80.0510,69.5515,93.7972,50.3278,100.5491,120.0365,78.0019,123.7688,180.1065,72.4510,99.3150,87.3531,94.5197,54.0561,67.3883,22.4069,39.5152,27.9286
-9434080,4777160,4.11,41.8857,45.2846,21.3204,52.8042,61.5165,51.4525,59.7387,51.2012,67.3865,51.9156,16.8940,61.3288,48.5990,64.1662,78.9872,79.9762,69.5969,93.7802,50.2333,100.4937,119.8423,78.0488,123.3148,179.7208,72.6136,99.3846,86.9650,94.3275,53.8986,67.3108,22.3087,39.4254,27.9385
-9434060,4777160,4.14,41.7885,45.1663,21.3756,52.8237,61.6395,51.3557,59.7215,51.2716,67.4742,52.1269,17.0424,61.2667,48.6946,64.1007,78.9769,79.9023,69.6463,93.7552,50.1404,100.4249,119.6360,78.0873,122.8782,179.3235,72.7577,99.4358,86.6082,94.1435,53.7556,67.2347,22.2248,39.3386,27.9492
